id,time,line_ref,vehicle_id,number_plate,journey_id,direction,origin,destination,origin_est_departure,destination_est_arrival,latitude,longitude,bearing
21697,2024-10-07 17:09:55.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.641876,-3.121936,83
21698,2024-10-07 17:10:02.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.616533,-3.076836,325
21699,2024-10-07 17:10:11.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.597156,-2.713771,67
21700,2024-10-07 17:10:18.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.766935,-3.208136,174
21701,2024-10-07 17:10:16.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.625595,-2.830958,126
21702,2024-10-07 17:10:06.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.616956,-3.077343,325
21703,2024-10-07 17:10:32.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.597653,-2.711306,56
21704,2024-10-07 17:10:18.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.766935,-3.208136,174
21705,2024-10-07 17:10:16.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.625595,-2.830958,126
21706,2024-10-07 17:10:34.000,X62,12005,YX20ODR,1635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 15:35:00.000,2024-10-07 17:38:00.000,55.898718,-3.161540,348
21707,2024-10-07 17:10:21.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.955273,-3.186821,191
21708,2024-10-07 17:10:40.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.597813,-2.710766,54
21709,2024-10-07 17:10:41.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.624625,-2.827946,109
21710,2024-10-07 17:10:49.000,X62,12005,YX20ODR,1635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 15:35:00.000,2024-10-07 17:38:00.000,55.899803,-3.162416,333
21711,2024-10-07 17:10:46.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.642235,-3.116811,82
21712,2024-10-07 17:10:54.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.889883,-3.161883,209
21713,2024-10-07 17:10:52.000,X62,12005,YX20ODR,1635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 15:35:00.000,2024-10-07 17:38:00.000,55.899961,-3.162586,328
21714,2024-10-07 17:10:46.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.642235,-3.116811,82
21715,2024-10-07 17:11:19.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.753508,-3.206381,184
21716,2024-10-07 17:11:23.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.953870,-3.188218,NULL
21717,2024-10-07 17:11:10.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.641911,-3.114441,209
21718,2024-10-07 17:11:10.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.625435,-3.089101,312
21719,2024-10-07 17:11:36.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.887720,-3.163550,203
21720,2024-10-07 17:11:19.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.753508,-3.206381,184
21721,2024-10-07 17:11:31.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.623326,-2.822826,132
21722,2024-10-07 17:11:23.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.953870,-3.188218,NULL
21723,2024-10-07 17:11:32.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.640691,-3.115008,110
21724,2024-10-07 17:11:38.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.628438,-3.094895,311
21725,2024-10-07 17:11:41.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.598505,-2.705090,78
21726,2024-10-07 17:11:40.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.887398,-3.163826,205
21727,2024-10-07 17:11:47.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.747153,-3.204366,173
21728,2024-10-07 17:11:31.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.623326,-2.822826,132
21729,2024-10-07 17:11:32.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.640691,-3.115008,110
21730,2024-10-07 17:11:38.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.628438,-3.094895,311
21731,2024-10-07 17:11:59.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.598960,-2.702338,70
21732,2024-10-07 17:11:47.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.747153,-3.204366,173
21733,2024-10-07 17:12:07.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.622101,-2.819976,108
21734,2024-10-07 17:11:54.000,X62,12005,YX20ODR,1635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 15:35:00.000,2024-10-07 17:38:00.000,55.900131,-3.162751,330
21735,2024-10-07 17:11:58.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.953273,-3.188896,216
21736,2024-10-07 17:12:03.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.640170,-3.112168,296
21737,2024-10-07 17:12:07.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.622101,-2.819976,108
21738,2024-10-07 17:12:11.000,X62,12005,YX20ODR,1635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 15:35:00.000,2024-10-07 17:38:00.000,55.901065,-3.163800,328
21739,2024-10-07 17:12:06.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.952920,-3.188788,166
21740,2024-10-07 17:12:03.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.640170,-3.112168,296
21741,2024-10-07 17:12:31.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.599623,-2.699098,65
21742,2024-10-07 17:12:38.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.621983,-2.819445,103
21743,2024-10-07 17:12:32.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.951623,-3.188246,162
21744,2024-10-07 17:12:50.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.599910,-2.696725,90
21745,2024-10-07 17:12:41.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.886698,-3.164411,205
21746,2024-10-07 17:12:49.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.733780,-3.206011,180
21747,2024-10-07 17:12:38.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.621983,-2.819445,103
21748,2024-10-07 17:12:40.000,X62,12005,YX20ODR,1635,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 15:35:00.000,2024-10-07 17:38:00.000,55.901276,-3.163995,336
21749,2024-10-07 17:12:40.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.951346,-3.188098,161
21750,2024-10-07 17:12:39.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.636203,-3.098838,0
21751,2024-10-07 17:13:06.000,51,11702,YJ17FWS,1718,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 16:18:00.000,2024-10-07 18:31:00.000,55.875143,-3.001785,124
21752,2024-10-07 17:12:58.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.599983,-2.696156,51
21753,2024-10-07 17:13:05.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.884368,-3.166230,203
21754,2024-10-07 17:12:49.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.733780,-3.206011,180
21755,2024-10-07 17:13:09.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.950976,-3.187908,168
21756,2024-10-07 17:13:08.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.641390,-3.115645,49
21757,2024-10-07 17:13:33.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.599710,-2.692495,84
21758,2024-10-07 17:13:25.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.884086,-3.166555,210
21759,2024-10-07 17:13:33.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.723961,-3.205151,177
21760,2024-10-07 17:13:32.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.620225,-2.814701,133
21761,2024-10-07 17:13:32.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.642493,-3.114236,61
21762,2024-10-07 17:13:48.000,51,11702,YJ17FWS,1718,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 16:18:00.000,2024-10-07 18:31:00.000,55.873188,-2.996696,124
21763,2024-10-07 17:13:37.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.599783,-2.691873,80
21764,2024-10-07 17:13:48.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.882438,-3.167455,226
21765,2024-10-07 17:13:33.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.723961,-3.205151,177
21766,2024-10-07 17:13:32.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.620225,-2.814701,133
21767,2024-10-07 17:13:40.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.950520,-3.187858,176
21768,2024-10-07 17:13:32.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.642493,-3.114236,61
21769,2024-10-07 17:13:44.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.643235,-3.105501,266
21770,2024-10-07 17:14:17.000,51,11702,YJ17FWS,1718,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 16:18:00.000,2024-10-07 18:31:00.000,55.871746,-2.992363,120
21771,2024-10-07 17:14:17.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.599075,-2.687136,82
21772,2024-10-07 17:14:18.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.879895,-3.170163,203
21773,2024-10-07 17:14:18.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.619023,-2.811890,86
21774,2024-10-07 17:14:16.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.948643,-3.186620,162
21775,2024-10-07 17:14:20.000,51,11702,YJ17FWS,1718,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 16:18:00.000,2024-10-07 18:31:00.000,55.871616,-2.991943,117
21776,2024-10-07 17:14:17.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.599075,-2.687136,82
21777,2024-10-07 17:14:18.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.879895,-3.170163,203
21778,2024-10-07 17:14:34.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.713345,-3.206418,184
21779,2024-10-07 17:14:25.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.619275,-2.811346,53
21780,2024-10-07 17:14:31.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.641963,-3.114576,211
21781,2024-10-07 17:14:43.000,51,11702,YJ17FWS,1718,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 16:18:00.000,2024-10-07 18:31:00.000,55.870785,-2.989876,126
21782,2024-10-07 17:14:49.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.712003,-3.206451,179
21783,2024-10-07 17:14:43.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.619370,-2.809836,138
21784,2024-10-07 17:14:46.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.948521,-3.186668,NULL
21785,2024-10-07 17:15:09.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.596120,-2.672688,119
21786,2024-10-07 17:15:06.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.879588,-3.170401,204
21787,2024-10-07 17:15:09.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.710260,-3.207428,196
21788,2024-10-07 17:15:00.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.948495,-3.186655,NULL
21789,2024-10-07 17:14:54.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.640745,-3.115281,108
21790,2024-10-07 17:15:41.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.594895,-2.670576,176
21791,2024-10-07 17:15:33.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.878785,-3.170960,216
21792,2024-10-07 17:15:37.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.617476,-2.805748,133
21793,2024-10-07 17:15:18.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.948495,-3.186655,NULL
21794,2024-10-07 17:15:26.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.640140,-3.112198,300
21795,2024-10-07 17:15:44.000,51,11702,YJ17FWS,1718,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 16:18:00.000,2024-10-07 18:31:00.000,55.869233,-2.980361,102
21796,2024-10-07 17:15:43.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.594558,-2.670523,172
21797,2024-10-07 17:15:33.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.878785,-3.170960,216
21798,2024-10-07 17:15:47.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.705135,-3.210955,203
21799,2024-10-07 17:15:37.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.617476,-2.805748,133
21800,2024-10-07 17:15:41.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.640321,-3.112901,283
21801,2024-10-07 17:16:02.000,51,11702,YJ17FWS,1718,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 16:18:00.000,2024-10-07 18:31:00.000,55.868865,-2.977436,112
21802,2024-10-07 17:16:01.000,X62,12003,YX20ODN,1605,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:05:00.000,2024-10-07 17:12:00.000,55.617431,-2.805363,NULL
21803,2024-10-07 17:16:00.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.948336,-3.186678,173
21804,2024-10-07 17:15:58.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.630158,-3.098640,155
21805,2024-10-07 17:16:12.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.947688,-3.186258,161
21806,2024-10-07 17:16:16.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.628223,-3.094358,132
21807,2024-10-07 17:16:05.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.640643,-3.114440,290
21808,2024-10-07 17:16:24.000,51,11702,YJ17FWS,1718,inbound,Edinburgh_Bus_Station__Stance_8,Transport_Interchange,2024-10-07 16:18:00.000,2024-10-07 18:31:00.000,55.868785,-2.974211,66
21809,2024-10-07 17:16:34.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.876280,-3.173096,201
21810,2024-10-07 17:16:34.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.625430,-3.088896,133
21811,2024-10-07 17:16:25.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.641236,-3.115915,40
21812,2024-10-07 17:16:44.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.584758,-2.672353,168
21813,2024-10-07 17:16:34.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.876280,-3.173096,201
21814,2024-10-07 17:16:50.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.692256,-3.212936,185
21815,2024-10-07 17:16:34.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.625430,-3.088896,133
21816,2024-10-07 17:16:48.000,X62,12210,YX72OMK,1735,outbound,Transport_Interchange,Edinburgh_Bus_Station__Stance_10,2024-10-07 16:35:00.000,2024-10-07 18:38:00.000,55.642451,-3.114645,278
21817,2024-10-07 17:17:11.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.688080,-3.211850,169
21818,2024-10-07 17:17:08.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.945518,-3.184498,149
21819,2024-10-07 17:17:35.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.875036,-3.174115,204
21820,2024-10-07 17:17:38.000,X62,12001,YX20ODK,1705,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:05:00.000,2024-10-07 18:12:00.000,55.683286,-3.209741,158
21821,2024-10-07 17:17:36.000,X62,12006,YX20ODS,1805,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 17:05:00.000,2024-10-07 19:12:00.000,55.945475,-3.184400,129
21822,2024-10-07 17:17:36.000,X62,12009,YX20ODV,1635,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 15:35:00.000,2024-10-07 17:42:00.000,55.616128,-3.075911,129
21823,2024-10-07 17:17:47.000,51,11619,YN66BBV,1744,outbound,Transport_Interchange,Oxton,2024-10-07 16:44:00.000,2024-10-07 17:49:00.000,55.574776,-2.663475,151
21824,2024-10-07 17:17:35.000,X62,11920,SN69ZNL,1735,inbound,Edinburgh_Bus_Station__Stance_10,Transport_Interchange,2024-10-07 16:35:00.000,2024-10-07 18:42:00.000,55.875036,-3.174115,204
